age,education-num,hours-per-week,workclass_int,marital_status_int,occupation_int,relationship_int,race_int,sex_int,native_country_int,income_int
44,10,40,1.0,1,11.0,3,1,2,1.0,0
29,16,40,1.0,3,6.0,2,1,2,1.0,0
30,10,40,1.0,3,7.0,6,1,1,1.0,0
27,9,40,1.0,3,11.0,4,1,2,1.0,0
27,10,50,1.0,1,4.0,3,1,2,1.0,0
32,9,45,1.0,3,7.0,4,1,1,1.0,0
58,6,8,1.0,1,3.0,1,1,1,1.0,0
35,10,40,5.0,1,13.0,3,1,2,1.0,0
21,9,36,1.0,3,7.0,2,1,2,1.0,0
28,10,40,1.0,3,2.0,6,1,2,1.0,0
46,10,50,2.0,2,5.0,4,1,2,1.0,0
36,9,40,2.0,4,3.0,6,1,1,1.0,0
72,7,40,1.0,5,9.0,6,1,1,1.0,0
35,9,40,1.0,1,8.0,1,5,1,1.0,0
33,11,40,4.0,2,2.0,6,5,1,1.0,1
69,7,40,1.0,3,8.0,4,1,1,1.0,0
35,9,40,1.0,1,8.0,3,1,2,1.0,0
34,9,32,1.0,1,1.0,1,1,1,1.0,0
30,7,40,1.0,1,3.0,3,1,2,21.0,0
28,13,55,1.0,3,11.0,4,1,2,1.0,0
54,13,35,1.0,1,4.0,3,1,2,1.0,1
47,10,50,1.0,1,6.0,3,1,2,1.0,1
24,9,40,1.0,3,7.0,6,5,1,1.0,0
52,13,60,2.0,1,6.0,3,1,2,1.0,1
20,9,48,1.0,3,7.0,2,3,2,1.0,0
43,14,45,3.0,1,5.0,3,1,2,1.0,0
45,4,40,1.0,4,3.0,6,1,1,21.0,0
29,9,35,2.0,4,2.0,4,1,2,1.0,0
47,14,42,1.0,2,5.0,6,1,2,1.0,0
24,9,40,1.0,3,2.0,2,1,2,1.0,0
51,9,40,1.0,1,6.0,3,1,2,1.0,0
17,7,12,1.0,3,4.0,2,1,2,1.0,0
37,11,40,1.0,1,2.0,3,1,2,1.0,1
27,16,70,1.0,3,6.0,4,1,1,1.0,0
29,13,40,1.0,1,5.0,1,1,2,1.0,1
36,12,35,2.0,2,4.0,6,1,1,1.0,0
58,13,40,5.0,3,6.0,4,1,1,1.0,0
26,10,45,2.0,1,2.0,3,1,2,1.0,0
57,9,40,1.0,1,4.0,3,1,2,1.0,1
59,9,40,1.0,1,2.0,3,1,2,1.0,0
27,9,40,1.0,1,8.0,3,1,2,1.0,0
31,13,40,2.0,3,1.0,4,1,2,1.0,0
21,10,24,1.0,3,4.0,2,1,1,1.0,0
29,10,60,1.0,3,9.0,4,1,2,1.0,0
18,7,40,1.0,3,3.0,2,1,2,1.0,0
52,6,47,1.0,1,2.0,3,1,2,1.0,1
57,13,80,3.0,2,6.0,4,1,2,1.0,0
60,4,48,1.0,3,11.0,4,1,2,1.0,1
31,13,40,1.0,1,6.0,3,1,2,5.0,1
23,13,40,1.0,3,9.0,2,1,1,1.0,0
27,9,40,1.0,3,4.0,2,1,2,1.0,0
42,15,50,2.0,1,6.0,3,1,2,1.0,1
25,10,40,1.0,3,1.0,4,1,2,1.0,0
49,13,45,1.0,3,6.0,4,1,1,1.0,0
32,13,40,1.0,3,1.0,4,1,2,1.0,0
19,10,28,1.0,3,9.0,2,1,2,1.0,0
60,4,40,1.0,2,3.0,4,1,1,1.0,0
42,5,40,5.0,1,3.0,3,1,2,1.0,0
35,12,40,2.0,3,10.0,4,1,2,1.0,0
48,9,37,1.0,3,9.0,6,5,1,1.0,0
51,14,40,1.0,1,2.0,3,1,2,1.0,1
29,9,40,1.0,3,2.0,4,3,2,1.0,0
36,9,40,5.0,4,5.0,4,5,2,1.0,0
17,6,21,1.0,3,3.0,2,1,1,1.0,0
52,14,60,1.0,2,6.0,4,1,1,1.0,0
24,9,40,1.0,3,2.0,4,1,2,1.0,0
24,9,50,1.0,1,7.0,3,1,2,1.0,0
26,13,40,5.0,3,6.0,2,1,2,1.0,0
27,13,20,1.0,3,3.0,2,1,1,1.0,0
39,9,60,1.0,3,7.0,2,1,2,1.0,0
30,9,45,1.0,1,11.0,3,5,2,1.0,0
50,9,32,2.0,1,5.0,3,1,2,1.0,0
52,13,55,3.0,1,4.0,3,1,2,1.0,0
46,15,45,1.0,1,6.0,3,1,2,1.0,1
23,13,20,1.0,3,4.0,2,1,1,1.0,0
45,7,20,1.0,5,3.0,4,5,1,1.0,0
29,11,55,1.0,1,11.0,3,1,2,1.0,0
47,5,40,1.0,6,7.0,6,1,2,37.0,0
30,9,60,1.0,3,10.0,2,5,2,1.0,0
34,9,45,1.0,1,4.0,3,1,2,1.0,1
38,9,64,2.0,1,4.0,3,1,2,1.0,0
33,10,40,1.0,1,5.0,3,1,2,1.0,1
49,13,26,1.0,1,4.0,3,1,2,1.0,1
47,10,40,2.0,3,3.0,6,5,1,1.0,0
49,6,40,5.0,4,3.0,6,5,1,1.0,0
43,10,60,1.0,1,2.0,3,1,2,1.0,1
30,13,40,1.0,1,9.0,1,5,1,1.0,1
58,9,60,2.0,1,2.0,3,1,2,1.0,0
19,9,14,1.0,3,3.0,2,1,1,1.0,0
21,13,40,1.0,3,7.0,4,1,2,1.0,0
33,13,60,1.0,1,5.0,3,1,2,1.0,1
47,3,50,3.0,1,11.0,3,1,2,13.0,0
52,16,60,2.0,1,6.0,3,1,2,1.0,1
26,9,55,1.0,2,2.0,4,1,2,1.0,0
60,9,40,1.0,1,2.0,3,1,2,1.0,0
21,10,40,1.0,3,7.0,2,1,2,1.0,0
36,10,50,1.0,1,4.0,3,1,2,1.0,1
31,10,45,1.0,1,2.0,3,1,2,1.0,0
50,16,40,3.0,4,6.0,4,1,2,1.0,1
31,9,40,5.0,2,9.0,6,1,1,1.0,0
71,9,15,1.0,1,2.0,3,1,2,1.0,0
30,13,40,6.0,1,1.0,3,1,2,1.0,1
20,10,20,1.0,3,3.0,2,1,2,1.0,0
24,9,50,1.0,3,5.0,5,1,2,1.0,0
35,16,40,1.0,1,6.0,3,2,2,28.0,1
38,10,45,6.0,4,5.0,4,1,1,1.0,0
27,9,32,1.0,3,8.0,2,1,1,1.0,0
29,10,40,6.0,3,9.0,6,2,1,16.0,0
34,9,45,1.0,1,2.0,3,1,2,1.0,0
44,4,35,1.0,1,2.0,3,1,2,1.0,0
43,9,40,1.0,1,8.0,3,1,2,1.0,1
44,8,40,2.0,1,7.0,3,5,2,1.0,1
35,14,60,1.0,3,4.0,4,1,2,1.0,0
27,10,40,1.0,3,6.0,4,1,2,1.0,0
43,14,38,5.0,3,6.0,4,1,2,1.0,0
20,10,25,1.0,3,4.0,4,1,1,1.0,0
42,12,40,1.0,2,6.0,6,1,1,1.0,1
27,10,40,6.0,1,11.0,3,1,2,1.0,0
42,9,40,1.0,1,2.0,3,5,2,1.0,1
24,5,40,1.0,3,8.0,4,1,2,1.0,0
48,10,40,4.0,2,5.0,4,1,2,1.0,0
17,7,10,2.0,3,10.0,2,1,2,1.0,0
33,13,40,1.0,1,5.0,3,1,2,1.0,1
50,9,50,3.0,1,4.0,3,1,2,1.0,1
22,9,40,1.0,3,4.0,2,1,1,1.0,0
17,8,16,1.0,3,3.0,2,1,2,1.0,0
32,10,40,1.0,1,9.0,3,1,2,21.0,0
31,9,45,1.0,3,2.0,4,1,2,1.0,0
58,9,50,2.0,5,5.0,4,1,2,1.0,0
29,9,48,5.0,3,13.0,2,1,2,1.0,0
37,11,40,1.0,1,2.0,3,1,2,22.0,1
34,9,40,2.0,1,2.0,3,1,2,1.0,1
23,10,40,5.0,4,5.0,6,5,2,1.0,0
18,7,5,6.0,3,9.0,2,1,1,1.0,0
34,9,40,1.0,2,5.0,4,1,1,1.0,0
45,13,55,5.0,1,6.0,1,1,1,1.0,0
41,14,35,1.0,3,5.0,4,1,2,25.0,0
26,9,30,1.0,3,3.0,5,1,2,1.0,0
54,10,40,5.0,1,10.0,3,1,2,1.0,0
24,10,45,1.0,3,8.0,2,5,1,1.0,0
42,10,50,1.0,1,6.0,3,1,2,1.0,0
20,10,20,1.0,3,6.0,2,1,2,1.0,0
23,13,20,6.0,3,1.0,4,1,1,1.0,0
35,14,60,1.0,3,6.0,4,1,2,1.0,1
31,14,40,1.0,1,1.0,3,1,2,1.0,1
30,13,40,1.0,3,6.0,2,1,1,18.0,0
19,9,20,1.0,3,4.0,2,1,1,1.0,0
36,13,50,5.0,3,6.0,4,1,2,1.0,0
31,13,40,1.0,5,4.0,6,1,1,13.0,0
21,10,30,1.0,3,7.0,2,1,2,1.0,0
31,10,40,2.0,1,2.0,3,1,2,1.0,0
46,16,65,1.0,2,6.0,6,1,1,1.0,1
44,13,50,1.0,2,5.0,2,1,1,1.0,1
40,8,40,1.0,1,3.0,3,5,2,19.0,0
45,10,40,1.0,3,4.0,4,5,2,1.0,0
60,9,35,1.0,1,2.0,3,1,2,1.0,0
18,7,25,1.0,3,3.0,5,1,2,1.0,0
28,13,40,1.0,1,6.0,3,1,2,1.0,0
36,10,40,1.0,2,9.0,6,5,1,1.0,0
40,11,40,1.0,1,1.0,3,1,2,1.0,0
36,13,35,5.0,2,9.0,6,1,1,15.0,0
31,9,40,1.0,4,3.0,6,5,1,1.0,0
33,9,40,1.0,1,8.0,3,1,2,1.0,0
19,9,40,6.0,3,1.0,2,1,1,1.0,0
22,10,15,1.0,3,4.0,2,1,1,1.0,0
34,13,45,1.0,1,5.0,3,1,2,1.0,1
33,9,40,1.0,3,3.0,4,1,2,1.0,0
41,9,60,1.0,1,2.0,3,1,2,1.0,0
29,13,40,1.0,3,6.0,4,1,2,1.0,0
50,9,42,5.0,1,5.0,3,1,2,1.0,1
42,13,45,1.0,1,5.0,3,1,2,1.0,1
44,9,40,1.0,1,4.0,1,1,1,1.0,0
20,10,20,1.0,3,3.0,4,1,1,1.0,0
31,9,40,1.0,1,3.0,3,1,2,21.0,0
23,10,24,1.0,3,3.0,4,1,1,1.0,0
55,10,40,1.0,2,9.0,4,2,1,1.0,0
26,11,45,1.0,1,9.0,3,1,2,1.0,0
25,11,15,1.0,3,3.0,2,1,1,1.0,0
35,10,40,1.0,1,2.0,3,1,2,1.0,0
36,10,36,1.0,3,4.0,4,5,1,1.0,0
43,13,50,6.0,1,6.0,3,1,2,1.0,0
56,9,20,1.0,5,3.0,6,5,1,1.0,0
42,13,40,1.0,1,1.0,3,1,2,1.0,1
19,10,25,1.0,3,3.0,5,1,1,1.0,0
55,9,72,2.0,1,11.0,3,1,2,1.0,0
42,14,50,1.0,3,5.0,4,1,1,1.0,1
26,11,40,1.0,3,1.0,2,1,2,1.0,0
17,8,20,1.0,3,7.0,2,1,2,1.0,0
42,13,40,5.0,1,6.0,1,1,1,1.0,1
55,9,40,1.0,1,11.0,3,1,2,1.0,1
32,10,40,1.0,3,9.0,2,5,1,1.0,0
29,7,40,1.0,3,2.0,2,5,2,29.0,0
46,13,37,6.0,1,6.0,3,1,2,1.0,0
29,13,40,6.0,1,5.0,3,1,2,1.0,1
22,13,20,1.0,3,6.0,6,1,2,1.0,0
58,6,40,2.0,1,2.0,3,1,2,1.0,0
23,9,50,1.0,3,11.0,6,1,2,1.0,0
39,9,40,1.0,3,7.0,4,1,2,1.0,0
27,11,38,1.0,3,2.0,2,1,2,1.0,0
54,9,40,1.0,1,11.0,3,1,2,1.0,1
33,13,45,5.0,3,6.0,4,1,1,1.0,0
46,9,40,4.0,1,9.0,1,1,1,1.0,1
37,9,40,1.0,3,10.0,4,5,2,1.0,0
36,9,18,1.0,3,3.0,4,1,1,1.0,0
59,9,38,5.0,1,9.0,1,1,1,1.0,1
34,9,40,5.0,2,13.0,6,1,2,22.0,0
53,16,70,3.0,1,5.0,3,1,2,1.0,1
51,13,55,1.0,3,4.0,4,1,2,1.0,1
32,6,42,1.0,4,3.0,6,1,1,1.0,0
31,10,40,6.0,6,3.0,5,1,2,1.0,0
22,10,30,1.0,1,4.0,1,1,1,6.0,0
47,13,50,2.0,2,4.0,4,1,1,1.0,0
32,9,40,1.0,3,8.0,4,1,2,1.0,0
26,10,38,1.0,3,10.0,4,1,1,1.0,0
37,3,32,1.0,4,10.0,4,1,2,32.0,0
31,9,55,1.0,2,2.0,6,1,2,1.0,0
37,11,24,1.0,1,1.0,1,1,1,1.0,1
55,9,38,1.0,3,4.0,4,1,2,1.0,0
23,11,56,5.0,2,1.0,4,1,2,1.0,0
36,10,40,1.0,2,9.0,6,1,1,1.0,0
43,13,50,1.0,1,4.0,3,1,2,1.0,1
54,10,40,1.0,3,1.0,4,1,2,1.0,0
28,11,42,1.0,3,8.0,4,1,1,1.0,0
40,11,50,1.0,1,5.0,3,1,2,1.0,1
41,10,60,2.0,1,5.0,3,1,2,1.0,0
40,13,55,1.0,3,4.0,4,4,1,1.0,1
42,10,38,1.0,2,9.0,4,5,1,1.0,0
61,9,50,2.0,1,10.0,3,1,2,1.0,0
18,8,30,1.0,3,8.0,2,1,2,1.0,0
48,11,50,1.0,1,1.0,3,1,2,1.0,1
41,13,40,3.0,1,1.0,3,1,2,1.0,0
23,9,40,1.0,3,4.0,4,1,1,1.0,0
60,9,60,1.0,1,11.0,3,1,2,1.0,1
22,10,20,1.0,3,3.0,5,5,2,1.0,0
61,9,40,1.0,1,8.0,3,1,2,1.0,0
25,9,40,1.0,3,8.0,4,5,2,1.0,0
46,14,35,1.0,3,1.0,4,1,2,1.0,1
43,13,40,1.0,1,5.0,3,1,2,3.0,1
43,12,40,1.0,2,2.0,4,1,2,1.0,0
24,9,30,1.0,3,3.0,2,5,2,1.0,0
68,7,20,2.0,3,10.0,6,1,2,1.0,0
31,9,38,1.0,2,9.0,6,1,1,1.0,0
17,7,20,1.0,3,4.0,2,1,1,1.0,0
32,9,48,1.0,1,2.0,3,1,2,1.0,1
33,13,47,1.0,1,6.0,3,1,2,1.0,1
64,13,40,1.0,1,6.0,3,1,2,1.0,1
20,9,30,1.0,3,11.0,2,1,2,1.0,0
30,9,36,1.0,4,3.0,2,1,1,1.0,0
43,10,45,1.0,2,5.0,4,1,2,1.0,0
22,10,40,1.0,3,9.0,2,1,2,1.0,0
17,6,20,1.0,3,10.0,2,1,2,1.0,0
47,9,75,2.0,1,3.0,1,1,1,17.0,0
41,11,60,1.0,3,6.0,4,1,1,1.0,0
56,10,50,1.0,1,2.0,3,1,2,1.0,1
64,9,45,1.0,1,11.0,3,1,2,1.0,0
47,9,50,1.0,1,11.0,3,1,2,1.0,1
48,11,40,1.0,3,9.0,6,1,2,1.0,0
31,14,46,1.0,3,6.0,4,1,1,1.0,0
29,11,40,1.0,3,1.0,2,1,2,1.0,0
30,9,40,1.0,5,9.0,4,1,1,1.0,0
32,9,60,1.0,1,5.0,3,1,2,1.0,0
57,9,42,1.0,5,11.0,6,1,2,1.0,1
62,9,40,1.0,5,3.0,4,1,1,1.0,0
39,9,24,1.0,4,8.0,6,1,1,1.0,0
43,10,25,1.0,3,9.0,4,1,2,1.0,0
24,13,40,3.0,3,4.0,2,1,2,1.0,0
53,10,40,1.0,1,9.0,1,1,1,1.0,1
26,10,40,1.0,3,7.0,2,1,2,1.0,0
73,9,40,2.0,1,5.0,3,1,2,1.0,0
55,9,40,1.0,1,8.0,3,1,2,1.0,0
25,9,40,1.0,2,9.0,4,1,2,1.0,0
41,13,50,1.0,2,6.0,4,1,1,1.0,1
24,13,50,1.0,3,5.0,4,1,2,1.0,0
63,9,6,1.0,5,10.0,4,1,2,1.0,0
17,7,20,1.0,3,4.0,2,1,2,1.0,0
35,10,50,1.0,1,2.0,3,1,2,1.0,0
51,10,40,1.0,1,6.0,3,1,2,1.0,1
62,13,48,5.0,5,6.0,4,1,1,1.0,0
55,9,40,1.0,1,2.0,3,1,2,1.0,1
43,10,40,1.0,2,6.0,4,1,2,1.0,0
40,9,50,5.0,2,3.0,4,1,1,1.0,0
37,13,45,1.0,1,5.0,3,1,2,1.0,1
39,13,40,1.0,1,2.0,3,1,2,1.0,0
31,9,18,1.0,3,2.0,2,1,2,1.0,0
61,14,40,1.0,5,6.0,4,1,1,1.0,1
26,11,55,1.0,2,9.0,4,1,1,1.0,0
46,9,50,2.0,1,4.0,3,1,2,1.0,0
26,13,40,1.0,3,6.0,4,1,1,1.0,0
48,16,50,6.0,2,6.0,2,1,2,1.0,1
34,9,40,1.0,3,11.0,2,1,2,1.0,0
34,9,40,5.0,3,9.0,2,1,1,1.0,0
59,9,40,1.0,1,3.0,3,1,2,1.0,1
34,13,40,1.0,3,6.0,2,1,1,1.0,0
49,13,56,1.0,3,5.0,4,1,1,1.0,1
18,7,20,1.0,3,9.0,2,1,1,1.0,0
43,9,40,1.0,1,10.0,3,1,2,21.0,0
48,7,50,1.0,1,5.0,3,1,2,1.0,0
28,10,70,3.0,1,5.0,3,1,2,1.0,0
33,9,40,1.0,1,8.0,3,1,2,1.0,0
24,10,15,1.0,3,4.0,4,1,1,1.0,0
21,6,40,1.0,3,7.0,4,1,2,1.0,0
17,7,28,1.0,3,4.0,2,1,2,1.0,0
39,10,50,1.0,1,10.0,3,1,2,1.0,1
29,13,40,2.0,4,6.0,2,1,2,1.0,0
44,13,40,1.0,1,5.0,3,1,2,1.0,1
24,10,50,1.0,3,11.0,2,1,2,1.0,0
71,14,40,2.0,1,4.0,3,1,2,1.0,1
51,13,40,2.0,1,4.0,3,2,2,12.0,1
55,3,25,1.0,2,3.0,6,5,2,1.0,0
41,13,60,1.0,1,5.0,3,1,2,1.0,1
23,9,7,1.0,3,7.0,6,5,1,1.0,0
38,11,40,1.0,2,9.0,6,1,1,1.0,0
39,9,40,1.0,1,11.0,3,1,2,1.0,1
19,9,30,1.0,3,9.0,4,1,1,1.0,0
49,5,40,1.0,2,8.0,4,1,1,1.0,0
32,13,40,1.0,1,9.0,5,1,2,16.0,1
27,9,70,1.0,1,2.0,3,1,2,1.0,0
38,13,50,1.0,1,4.0,3,1,2,1.0,1
33,10,60,1.0,1,2.0,1,1,1,1.0,0
23,13,28,1.0,3,5.0,2,1,2,1.0,0
54,9,40,2.0,1,4.0,3,5,2,1.0,0
29,11,45,1.0,2,1.0,4,1,1,1.0,0
35,13,40,2.0,3,5.0,4,1,2,1.0,0
28,11,40,1.0,1,9.0,1,2,1,8.0,0
37,13,50,1.0,1,6.0,3,1,2,1.0,1
42,15,65,2.0,1,10.0,3,1,2,1.0,1
40,14,40,1.0,1,6.0,3,1,2,1.0,0
47,10,55,1.0,2,4.0,2,1,2,1.0,0
22,13,50,1.0,3,5.0,2,1,1,1.0,0
30,13,45,1.0,1,5.0,3,1,2,1.0,1
28,9,40,1.0,1,1.0,3,1,2,1.0,0
63,4,55,5.0,1,3.0,3,1,2,1.0,0
51,5,20,2.0,1,2.0,3,1,2,1.0,0
22,9,40,1.0,3,7.0,2,1,1,1.0,0
35,9,45,1.0,3,4.0,4,1,2,1.0,0
46,9,38,1.0,2,8.0,4,1,1,1.0,0
37,10,52,1.0,2,8.0,4,1,2,1.0,0
24,13,15,1.0,3,6.0,2,5,2,1.0,0
37,9,10,2.0,2,7.0,2,1,2,1.0,0
53,10,40,1.0,1,1.0,3,1,2,1.0,0
27,9,30,1.0,3,4.0,4,1,2,1.0,0
38,10,44,1.0,2,2.0,4,1,2,1.0,0
53,6,60,2.0,1,10.0,3,1,2,1.0,0
34,10,40,1.0,3,2.0,4,1,2,1.0,0
23,9,40,1.0,3,4.0,2,5,2,1.0,0
39,13,45,1.0,1,5.0,3,1,2,1.0,1
43,14,50,1.0,1,6.0,1,2,1,11.0,0
67,9,40,3.0,1,5.0,3,2,2,1.0,1
81,9,30,2.0,1,5.0,3,1,2,1.0,0
21,10,20,1.0,3,3.0,2,1,2,1.0,0
23,10,25,1.0,3,4.0,4,1,2,1.0,0
25,10,40,1.0,3,11.0,6,1,2,1.0,0
42,3,38,1.0,1,8.0,1,1,1,21.0,0
38,10,40,1.0,1,9.0,1,5,1,1.0,0
32,9,40,1.0,1,8.0,3,1,2,1.0,0
37,9,40,1.0,1,8.0,3,1,2,1.0,0
51,14,60,1.0,1,5.0,3,1,2,1.0,1
22,10,42,1.0,3,4.0,4,1,1,1.0,0
42,9,55,1.0,2,8.0,4,1,2,1.0,0
51,1,40,5.0,1,3.0,3,1,2,1.0,0
23,9,40,1.0,1,9.0,1,1,1,21.0,0
37,7,44,1.0,1,8.0,3,1,2,1.0,1
37,9,99,1.0,1,2.0,3,1,2,1.0,1
47,14,25,1.0,3,6.0,4,1,1,1.0,0
41,15,40,1.0,1,6.0,3,1,2,1.0,1
33,9,30,1.0,1,2.0,3,1,2,1.0,0
31,13,40,1.0,3,4.0,4,1,2,1.0,1
31,12,40,1.0,2,3.0,6,3,1,1.0,0
35,9,40,1.0,1,8.0,3,5,2,1.0,0
38,9,40,3.0,1,5.0,3,1,2,1.0,1
18,9,45,1.0,3,3.0,4,1,1,1.0,0
20,9,40,1.0,1,8.0,3,1,2,1.0,0
54,10,35,5.0,2,5.0,6,5,1,1.0,0
40,10,40,1.0,2,9.0,6,1,1,1.0,0
36,13,45,3.0,1,5.0,1,1,1,1.0,1
43,10,35,1.0,2,2.0,6,1,2,1.0,0
44,10,40,2.0,2,10.0,6,1,2,1.0,0
44,9,40,6.0,1,6.0,1,1,1,1.0,1
43,14,43,1.0,1,5.0,3,1,2,1.0,1
51,4,40,1.0,5,3.0,6,5,1,1.0,0
18,9,20,1.0,3,3.0,2,1,1,1.0,0
51,10,40,1.0,1,5.0,3,1,2,1.0,0
44,10,70,3.0,1,4.0,3,1,2,1.0,1
33,6,40,5.0,2,11.0,4,1,2,1.0,0
33,13,40,2.0,1,5.0,3,1,2,1.0,1
42,12,40,1.0,1,5.0,3,1,2,1.0,1
25,10,45,1.0,1,6.0,3,1,2,1.0,0
32,9,38,1.0,2,8.0,4,1,1,1.0,0
32,13,70,1.0,1,2.0,3,1,2,21.0,0
36,6,40,1.0,2,5.0,6,1,1,1.0,0
28,9,40,1.0,1,11.0,3,1,2,1.0,0
20,9,20,1.0,3,3.0,2,1,1,1.0,0
35,10,60,3.0,1,4.0,3,1,2,1.0,1
55,9,20,2.0,1,2.0,3,1,2,1.0,0
48,13,40,1.0,1,5.0,3,2,2,8.0,1
34,9,35,1.0,1,2.0,3,1,2,1.0,1
28,13,35,1.0,3,1.0,4,1,1,1.0,0
67,13,40,1.0,5,5.0,4,1,2,1.0,1
37,9,40,1.0,1,2.0,3,1,2,1.0,0
44,9,70,1.0,3,11.0,6,1,2,1.0,0
25,10,40,1.0,3,4.0,4,1,1,1.0,0
21,10,40,1.0,3,5.0,4,1,1,1.0,0
40,14,35,6.0,1,6.0,3,1,2,1.0,1
78,9,40,1.0,5,3.0,4,5,1,1.0,0
34,9,40,1.0,2,7.0,2,1,2,1.0,0
49,9,44,1.0,3,9.0,4,1,1,1.0,0
22,12,40,1.0,3,9.0,4,1,1,1.0,0
60,9,42,2.0,3,10.0,6,1,2,1.0,0
45,9,40,5.0,5,13.0,4,1,2,1.0,1
63,11,20,1.0,2,3.0,4,1,1,1.0,0
41,9,35,1.0,3,2.0,2,5,1,1.0,0
47,9,40,1.0,2,9.0,6,1,1,1.0,0
44,9,40,1.0,2,2.0,6,1,2,1.0,0
51,10,40,1.0,5,6.0,4,1,1,1.0,0
46,13,40,1.0,3,4.0,4,1,2,1.0,0
41,11,40,1.0,1,8.0,3,1,2,1.0,0
50,9,30,2.0,1,2.0,3,1,2,1.0,0
47,9,50,1.0,1,9.0,3,1,2,1.0,1
35,9,45,1.0,3,5.0,4,1,2,1.0,0
56,9,55,1.0,1,5.0,3,1,2,1.0,1
45,14,45,1.0,2,6.0,4,1,2,1.0,0
48,13,58,4.0,2,5.0,6,1,2,1.0,1
40,10,40,1.0,1,8.0,3,1,2,1.0,0
39,13,50,3.0,1,5.0,3,1,2,1.0,1
20,10,40,1.0,3,3.0,2,1,2,1.0,0
50,16,65,1.0,1,6.0,3,1,2,1.0,1
38,9,40,6.0,1,6.0,1,1,1,1.0,1
23,13,60,5.0,3,6.0,2,1,1,1.0,0
31,9,16,1.0,3,3.0,2,1,2,1.0,0
58,13,40,1.0,1,9.0,3,1,2,1.0,0
66,9,40,1.0,4,8.0,4,5,2,1.0,0
39,9,40,3.0,1,5.0,3,1,2,1.0,1
54,9,52,2.0,1,2.0,3,1,2,1.0,1
26,10,50,1.0,1,4.0,3,1,2,6.0,0
51,9,40,1.0,2,8.0,4,1,1,1.0,0
34,11,40,1.0,3,11.0,2,1,2,1.0,0
50,9,40,1.0,1,8.0,3,1,2,1.0,1
42,10,44,1.0,1,6.0,3,1,2,1.0,1
38,14,25,1.0,1,6.0,3,1,2,1.0,0
48,4,40,1.0,1,7.0,3,1,2,1.0,0
33,11,40,1.0,1,1.0,1,1,1,1.0,1
51,9,32,1.0,5,3.0,6,1,1,1.0,0
22,9,40,1.0,2,2.0,4,1,2,1.0,0
41,10,50,1.0,3,2.0,4,1,2,9.0,0
48,14,35,5.0,1,6.0,3,1,2,1.0,1
42,9,30,1.0,4,4.0,4,1,1,1.0,0
34,10,40,1.0,1,3.0,3,1,2,1.0,0
23,9,40,1.0,3,8.0,6,5,1,1.0,0
56,9,50,1.0,1,3.0,3,1,2,36.0,0
45,9,55,1.0,1,5.0,3,1,2,1.0,1
48,6,40,1.0,1,9.0,1,1,1,1.0,0
48,14,50,3.0,6,4.0,4,2,2,8.0,0
31,11,40,1.0,3,9.0,4,1,1,1.0,0
20,12,20,6.0,3,3.0,2,1,2,1.0,0
27,10,40,1.0,3,4.0,4,1,2,1.0,0
32,9,40,1.0,3,3.0,4,5,1,1.0,0
37,9,75,1.0,3,3.0,4,1,2,1.0,0
90,9,40,1.0,3,3.0,4,1,1,1.0,0
23,10,40,1.0,3,8.0,2,5,1,1.0,0
43,10,40,1.0,2,9.0,4,1,1,1.0,0
44,13,60,1.0,1,5.0,3,1,2,1.0,1
24,10,37,1.0,3,1.0,4,1,1,1.0,0
28,15,55,1.0,2,6.0,6,1,2,1.0,0
23,10,40,1.0,1,3.0,3,1,2,1.0,0
20,10,50,1.0,3,4.0,4,1,1,1.0,0
36,13,50,1.0,1,6.0,3,1,2,1.0,1
61,9,40,1.0,1,8.0,3,1,2,1.0,0
53,13,40,2.0,1,4.0,3,1,2,5.0,1
30,13,40,1.0,1,9.0,3,1,2,1.0,1
52,10,55,2.0,1,4.0,3,1,2,1.0,1
38,10,40,1.0,2,2.0,4,1,2,14.0,0
32,13,40,1.0,1,4.0,3,1,2,1.0,0
30,8,75,2.0,1,11.0,3,1,2,1.0,0
41,11,40,1.0,2,2.0,4,1,1,1.0,0
49,14,40,5.0,1,6.0,3,1,2,1.0,1
45,9,47,1.0,1,2.0,3,1,2,1.0,1
43,9,35,2.0,1,5.0,3,1,2,1.0,0
61,9,40,1.0,1,8.0,3,1,2,1.0,0
54,9,32,1.0,1,3.0,3,1,2,21.0,0
34,12,40,1.0,4,3.0,6,1,1,1.0,0
49,10,80,1.0,1,4.0,3,1,2,1.0,1
38,10,40,1.0,3,3.0,2,1,2,1.0,0
35,15,80,1.0,1,6.0,3,1,2,1.0,1
36,8,40,1.0,1,11.0,3,1,2,1.0,0
30,13,50,1.0,1,5.0,3,1,2,1.0,0
36,12,60,1.0,2,1.0,4,1,1,1.0,0
22,13,20,5.0,3,6.0,2,1,1,1.0,0
38,9,40,1.0,1,2.0,3,1,2,1.0,1
37,9,50,1.0,1,2.0,3,1,2,1.0,1
48,16,46,6.0,1,6.0,1,1,1,1.0,1
17,7,15,1.0,3,9.0,2,1,2,1.0,0
19,10,20,2.0,3,2.0,2,1,2,1.0,0
27,13,40,1.0,3,4.0,4,5,1,1.0,0
22,13,50,1.0,3,4.0,2,2,2,28.0,0
49,9,40,1.0,1,2.0,3,1,2,1.0,0
43,11,40,6.0,1,6.0,1,1,1,1.0,1
43,13,40,1.0,4,6.0,6,1,1,1.0,0
